category,month,total_sales,total_profit
Furniture,Sep,220405.0,38280.0
Furniture,Oct,193415.0,35457.0
Furniture,Mar,237938.0,42817.0
Office Supplies,Feb,551260.0,97779.0
Technology,Jul,203272.0,36274.0
Office Supplies,Dec,659782.0,117269.0
Furniture,Aug,194566.0,34620.0
Office Supplies,Jul,533719.0,95969.0
Office Supplies,Jun,487226.0,88001.0
Technology,Sep,168797.0,29576.0
Technology,Dec,227342.0,39512.0
Technology,Jun,229733.0,42568.0
Office Supplies,Jan,628360.0,113840.0
Technology,Aug,191619.0,33087.0
Technology,Oct,250513.0,41617.0
Technology,Jan,231598.0,43592.0
Office Supplies,Mar,591219.0,100338.0
Office Supplies,Aug,540504.0,99542.0
Office Supplies,Sep,552912.0,94277.0
Office Supplies,Oct,591835.0,101170.0
Furniture,Nov,193917.0,32985.0
Office Supplies,Nov,537230.0,91896.0
Technology,May,206240.0,34794.0
Furniture,Feb,155285.0,29016.0
Office Supplies,Apr,525863.0,94210.0
Furniture,Jan,186230.0,32795.0
Furniture,Jun,180685.0,32186.0
Technology,Nov,244318.0,42858.0
Technology,Mar,202806.0,35856.0
Technology,Feb,184799.0,30454.0
Furniture,Apr,218314.0,39099.0
Technology,Apr,215443.0,37310.0
Furniture,Dec,197053.0,35331.0
Office Supplies,May,567281.0,101400.0
Furniture,Jul,164967.0,29779.0
Furniture,May,197974.0,37144.0
