category,month,total_sales,total_profit
Furniture,Sep,191066.0,32219.0
Furniture,Oct,175269.0,32131.0
Furniture,Mar,207872.0,37886.0
Office Supplies,Feb,470859.0,84135.0
Technology,Jul,175421.0,30936.0
Office Supplies,Dec,557454.0,98489.0
Furniture,Aug,169873.0,30298.0
Office Supplies,Jul,441500.0,80035.0
Office Supplies,Jun,421680.0,76442.0
Technology,Sep,140086.0,25006.0
Technology,Dec,189372.0,33287.0
Technology,Jun,205977.0,38357.0
Office Supplies,Jan,501368.0,89369.0
Technology,Aug,165715.0,28700.0
Technology,Oct,212793.0,35347.0
Technology,Jan,200341.0,37883.0
Office Supplies,Mar,509775.0,85766.0
Office Supplies,Aug,471122.0,86905.0
Office Supplies,Sep,454167.0,76830.0
Office Supplies,Oct,522600.0,90844.0
Furniture,Nov,169445.0,28630.0
Office Supplies,Nov,452002.0,76926.0
Technology,May,180247.0,30280.0
Furniture,Feb,134817.0,25552.0
Office Supplies,Apr,437622.0,77406.0
Furniture,Jan,163251.0,28935.0
Furniture,Jun,141801.0,25868.0
Technology,Nov,201510.0,35049.0
Technology,Mar,162055.0,28699.0
Technology,Feb,161320.0,26565.0
Furniture,Apr,189356.0,34407.0
Technology,Apr,184681.0,31941.0
Furniture,Dec,175773.0,31367.0
Office Supplies,May,496061.0,89167.0
Furniture,Jul,143460.0,26210.0
Furniture,May,168919.0,32220.0
