category,month,total_sales,total_profit
Furniture,Sep,194380.0,32699.0
Furniture,Oct,176696.0,32329.0
Furniture,Mar,217009.0,39185.0
Office Supplies,Feb,486753.0,86540.0
Technology,Jul,178157.0,31516.0
Office Supplies,Dec,564992.0,100086.0
Furniture,Aug,171426.0,30563.0
Office Supplies,Jul,449210.0,81426.0
Office Supplies,Jun,428068.0,77630.0
Technology,Sep,143755.0,25696.0
Technology,Dec,200009.0,35947.0
Technology,Jun,207919.0,38659.0
Office Supplies,Jan,510385.0,90716.0
Technology,Aug,170196.0,29526.0
Technology,Oct,216010.0,36035.0
Technology,Jan,205620.0,38827.0
Office Supplies,Mar,517795.0,87113.0
Office Supplies,Aug,477380.0,88348.0
Office Supplies,Sep,462535.0,78167.0
Office Supplies,Oct,530054.0,91890.0
Furniture,Nov,170790.0,28900.0
Office Supplies,Nov,459796.0,78226.0
Technology,May,184093.0,31042.0
Furniture,Feb,136156.0,25717.0
Office Supplies,Apr,444058.0,78302.0
Furniture,Jan,164787.0,29202.0
Furniture,Jun,143258.0,26126.0
Technology,Nov,203232.0,35288.0
Technology,Mar,175659.0,31319.0
Technology,Feb,162621.0,26838.0
Furniture,Apr,190711.0,34664.0
Technology,Apr,187196.0,32386.0
Furniture,Dec,179310.0,31937.0
Office Supplies,May,503671.0,90391.0
Furniture,Jul,145841.0,26572.0
Furniture,May,171865.0,32626.0
