region,month_name,total_sales
South,Mar,165171.0
South,Jan,148611.0
East,Apr,231503.0
East,Nov,236716.0
Central,May,206913.0
East,Mar,220569.0
Central,Oct,183127.0
South,Nov,137901.0
Central,Apr,192243.0
South,Jul,118240.0
Central,Mar,219447.0
East,Jan,237715.0
West,Apr,230751.0
East,Sep,207345.0
South,Sep,149842.0
West,Aug,212669.0
Central,Nov,180283.0
South,Feb,164666.0
West,Mar,238619.0
South,Dec,157015.0
East,Feb,219124.0
West,Dec,275910.0
West,Sep,222251.0
Central,Sep,169244.0
South,Aug,159315.0
East,Jun,202632.0
West,Jan,268616.0
South,Apr,135179.0
Central,Dec,197707.0
West,Oct,266072.0
Central,Jun,172051.0
Central,Aug,170869.0
East,Oct,270454.0
West,Jun,224924.0
West,Jul,227054.0
West,Nov,238296.0
East,Dec,251937.0
South,Jun,133215.0
East,Jul,208597.0
East,May,224489.0
South,Oct,167707.0
Central,Jul,179318.0
Central,Jan,184078.0
East,Aug,243819.0
Central,Feb,187265.0
South,May,164588.0
West,May,226247.0
West,Feb,172683.0
