region,month_name,total_sales
South,Mar,188042.0
South,Jan,156467.0
East,Apr,258135.0
East,Nov,262031.0
Central,May,230725.0
East,Mar,244752.0
Central,Oct,202337.0
South,Nov,151491.0
Central,Apr,219786.0
South,Jul,128121.0
Central,Mar,245968.0
East,Jan,267715.0
West,Apr,254306.0
East,Sep,227585.0
South,Sep,166241.0
West,Aug,241184.0
Central,Nov,209717.0
South,Feb,181039.0
West,Mar,280453.0
South,Dec,191522.0
East,Feb,241649.0
West,Dec,312645.0
West,Sep,252011.0
Central,Sep,202925.0
South,Aug,169248.0
East,Jun,216577.0
West,Jan,309090.0
South,Apr,147426.0
Central,Dec,227564.0
West,Oct,290847.0
Central,Jun,206620.0
Central,Aug,190383.0
East,Oct,289576.0
West,Jun,251316.0
West,Jul,255489.0
West,Nov,261992.0
East,Dec,271700.0
South,Jun,158586.0
East,Jul,240892.0
East,May,242558.0
South,Oct,176440.0
Central,Jul,203730.0
Central,Jan,215739.0
East,Aug,264572.0
Central,Feb,205625.0
South,May,174679.0
West,May,248218.0
West,Feb,193082.0
