region,month_name,total_sales
South,Mar,188355.0
South,Jan,159041.0
East,Apr,259794.0
East,Nov,262904.0
Central,May,232054.0
East,Mar,246977.0
Central,Oct,205131.0
South,Nov,153189.0
Central,Apr,220264.0
South,Jul,128867.0
Central,Mar,246908.0
East,Jan,269850.0
West,Apr,256775.0
East,Sep,228412.0
South,Sep,166718.0
West,Aug,242903.0
Central,Nov,213499.0
South,Feb,181232.0
West,Mar,281413.0
South,Dec,193095.0
East,Feb,244025.0
West,Dec,315204.0
West,Sep,253849.0
Central,Sep,205278.0
South,Aug,170776.0
East,Jun,218061.0
West,Jan,309868.0
South,Apr,148855.0
Central,Dec,228743.0
West,Oct,291992.0
Central,Jun,208636.0
Central,Aug,191680.0
East,Oct,290294.0
West,Jun,252225.0
West,Jul,256877.0
West,Nov,261992.0
East,Dec,273420.0
South,Jun,159477.0
East,Jul,241658.0
East,May,243586.0
South,Oct,177076.0
Central,Jul,204201.0
Central,Jan,219218.0
East,Aug,264757.0
Central,Feb,206372.0
South,May,175989.0
West,May,250953.0
West,Feb,194647.0
