state,total_sales,total_customers
Alabama,71505.0,26
Arizona,300058.0,71
Arkansas,65212.0,7
California,2243641.0,550
Colorado,255208.0,68
Connecticut,102823.0,30
Delaware,85942.0,21
District of Columbia,5512.0,1
Florida,435832.0,98
Georgia,132499.0,42
Illinois,517966.0,130
Indiana,141404.0,38
Iowa,15116.0,7
Kansas,34823.0,3
Kentucky,274259.0,56
Louisiana,55745.0,19
Maryland,29268.0,9
Massachusetts,132856.0,34
Michigan,216874.0,56
Minnesota,188720.0,43
Mississippi,74992.0,18
Missouri,69861.0,21
Nebraska,3358.0,3
Nevada,14941.0,3
New Hampshire,25100.0,5
New Jersey,174557.0,41
New Mexico,20618.0,13
New York,1103420.0,280
North Carolina,342841.0,100
Ohio,539655.0,140
Oklahoma,42395.0,9
Oregon,45015.0,10
Pennsylvania,558174.0,150
Rhode Island,59408.0,14
South Dakota,457.0,1
Tennessee,162975.0,40
Texas,1115818.0,256
Utah,56845.0,18
Virginia,232350.0,47
Washington,499563.0,132
Wisconsin,72919.0,27
