category,month,total_sales,total_profit
Furniture,Sep,303440.0,52474.0
Furniture,Oct,267936.0,49141.0
Furniture,Mar,337555.0,58562.0
Office Supplies,Feb,801576.0,140907.0
Technology,Jul,314470.0,56242.0
Office Supplies,Dec,965651.0,170229.0
Furniture,Aug,290812.0,52121.0
Office Supplies,Jul,836146.0,146612.0
Office Supplies,Jun,789622.0,141185.0
Technology,Sep,252769.0,43827.0
Technology,Dec,328601.0,57792.0
Technology,Jun,345282.0,62825.0
Office Supplies,Jan,918031.0,165344.0
Technology,Aug,334524.0,57745.0
Technology,Oct,369462.0,61861.0
Technology,Jan,338860.0,63056.0
Office Supplies,Mar,874886.0,147214.0
Office Supplies,Aug,774467.0,140858.0
Office Supplies,Sep,832410.0,145270.0
Office Supplies,Oct,890799.0,155637.0
Furniture,Nov,292042.0,50071.0
Office Supplies,Nov,813085.0,140560.0
Technology,May,320802.0,54703.0
Furniture,Feb,239977.0,43639.0
Office Supplies,Apr,800652.0,141646.0
Furniture,Jan,285953.0,51191.0
Furniture,Jun,291456.0,49718.0
Technology,Nov,347810.0,62565.0
Technology,Mar,298010.0,52412.0
Technology,Feb,299456.0,51057.0
Furniture,Apr,332632.0,58788.0
Technology,Apr,326380.0,56883.0
Furniture,Dec,318140.0,57523.0
Office Supplies,May,874962.0,155856.0
Furniture,Jul,270983.0,47438.0
Furniture,May,312773.0,57441.0
