category,month,total_sales,total_profit
Furniture,Sep,186544.0,31502.0
Furniture,Oct,171061.0,31436.0
Furniture,Mar,200520.0,36702.0
Office Supplies,Feb,455102.0,81298.0
Technology,Jul,164891.0,29122.0
Office Supplies,Dec,529979.0,93760.0
Furniture,Aug,164807.0,29332.0
Office Supplies,Jul,426998.0,77531.0
Office Supplies,Jun,405990.0,73359.0
Technology,Sep,133757.0,24083.0
Technology,Dec,184751.0,32352.0
Technology,Jun,199212.0,37215.0
Office Supplies,Jan,485457.0,86750.0
Technology,Aug,159863.0,27776.0
Technology,Oct,209602.0,34718.0
Technology,Jan,193417.0,36537.0
Office Supplies,Mar,489310.0,81878.0
Office Supplies,Aug,448435.0,81630.0
Office Supplies,Sep,424529.0,71705.0
Office Supplies,Oct,505221.0,88031.0
Furniture,Nov,161293.0,27049.0
Office Supplies,Nov,433435.0,73608.0
Technology,May,172506.0,28974.0
Furniture,Feb,131089.0,24819.0
Office Supplies,Apr,425736.0,75322.0
Furniture,Jan,157692.0,27963.0
Furniture,Jun,125530.0,22273.0
Technology,Nov,195971.0,34200.0
Technology,Mar,149831.0,26293.0
Technology,Feb,155666.0,25236.0
Furniture,Apr,183773.0,33393.0
Technology,Apr,180069.0,31113.0
Furniture,Dec,161690.0,29668.0
Office Supplies,May,483653.0,86839.0
Furniture,Jul,140204.0,25482.0
Furniture,May,164322.0,31377.0
