category,month,total_sales,total_profit
Furniture,Sep,173394.0,29023.0
Furniture,Oct,160630.0,29706.0
Furniture,Mar,188524.0,34744.0
Office Supplies,Feb,430490.0,77021.0
Technology,Jul,155395.0,27340.0
Office Supplies,Dec,501410.0,88713.0
Furniture,Aug,150849.0,27222.0
Office Supplies,Jul,395642.0,72114.0
Office Supplies,Jun,375759.0,68327.0
Technology,Sep,124583.0,22459.0
Technology,Dec,176556.0,30738.0
Technology,Jun,181655.0,33206.0
Office Supplies,Jan,460643.0,81882.0
Technology,Aug,153392.0,26595.0
Technology,Oct,200696.0,32981.0
Technology,Jan,182031.0,34924.0
Office Supplies,Mar,459984.0,76187.0
Office Supplies,Aug,413517.0,74525.0
Office Supplies,Sep,381215.0,65065.0
Office Supplies,Oct,470279.0,81992.0
Furniture,Nov,151760.0,25302.0
Office Supplies,Nov,395980.0,66129.0
Technology,May,151467.0,25173.0
Furniture,Feb,122328.0,23168.0
Office Supplies,Apr,391800.0,69046.0
Furniture,Jan,148664.0,26396.0
Furniture,Jun,118085.0,21083.0
Technology,Nov,185137.0,32627.0
Technology,Mar,141738.0,24740.0
Technology,Feb,142930.0,23785.0
Furniture,Apr,167782.0,30331.0
Technology,Apr,170993.0,29238.0
Furniture,Dec,154402.0,28231.0
Office Supplies,May,448865.0,80315.0
Furniture,Jul,124601.0,22231.0
Furniture,May,156467.0,30023.0
