region,month_name,total_sales
South,Mar,150720.0
Central,Sep,153460.0
South,Aug,131890.0
South,Jan,134040.0
East,Jun,180598.0
West,Jan,228244.0
South,Apr,112918.0
East,Apr,207202.0
East,Nov,204489.0
Central,Dec,163867.0
West,Oct,214287.0
Central,May,176900.0
Central,Jun,153192.0
East,Mar,199711.0
Central,Aug,159826.0
East,Oct,251667.0
Central,Oct,160508.0
South,Nov,127216.0
West,Jun,193734.0
Central,Apr,169973.0
South,Jul,95651.0
West,Jul,207112.0
West,Nov,215528.0
Central,Mar,200990.0
East,Jan,208703.0
West,Apr,209154.0
East,Sep,180909.0
East,Dec,220166.0
South,Jun,119193.0
East,Jul,183085.0
East,May,201751.0
South,Sep,131473.0
West,Aug,190251.0
South,Oct,154938.0
Central,Jul,164786.0
Central,Jan,156962.0
East,Aug,214898.0
Central,Nov,153213.0
South,Feb,144746.0
West,Mar,207446.0
Central,Feb,162700.0
South,Dec,144093.0
East,Feb,199695.0
South,May,152374.0
West,Dec,262201.0
West,Sep,184314.0
West,May,190455.0
West,Feb,152567.0
