region,month_name,total_sales
South,Mar,157098.0
Central,Sep,154652.0
South,Aug,133719.0
South,Jan,135834.0
East,Jun,185051.0
West,Jan,239648.0
South,Apr,114799.0
East,Apr,209881.0
East,Nov,205686.0
Central,Dec,168591.0
West,Oct,219528.0
Central,May,177993.0
Central,Jun,155614.0
East,Mar,203555.0
Central,Aug,160491.0
East,Oct,254570.0
Central,Oct,164348.0
South,Nov,128480.0
West,Jun,197728.0
Central,Apr,173038.0
South,Jul,97662.0
West,Jul,210502.0
West,Nov,219490.0
Central,Mar,203533.0
East,Jan,216420.0
West,Apr,215242.0
East,Sep,184427.0
East,Dec,229007.0
South,Jun,121426.0
East,Jul,185710.0
East,May,207165.0
South,Sep,134380.0
West,Aug,191800.0
South,Oct,156376.0
Central,Jul,168166.0
Central,Jan,169872.0
East,Aug,217981.0
Central,Nov,156505.0
South,Feb,146391.0
West,Mar,212879.0
Central,Feb,165034.0
South,Dec,145180.0
East,Feb,202130.0
South,May,155677.0
West,Dec,263683.0
West,Sep,185472.0
West,May,195514.0
West,Feb,154668.0
