category,month,total_sales,total_profit
Furniture,Sep,190553.0,32161.0
Furniture,Oct,174718.0,32014.0
Furniture,Mar,207178.0,37755.0
Office Supplies,Feb,467777.0,83657.0
Technology,Jul,173954.0,30652.0
Office Supplies,Dec,555768.0,98237.0
Furniture,Aug,169873.0,30298.0
Office Supplies,Jul,439880.0,79727.0
Office Supplies,Jun,419717.0,76012.0
Technology,Sep,139540.0,24934.0
Technology,Dec,188599.0,33166.0
Technology,Jun,205538.0,38263.0
Office Supplies,Jan,500000.0,89107.0
Technology,Aug,165559.0,28679.0
Technology,Oct,212793.0,35347.0
Technology,Jan,199189.0,37680.0
Office Supplies,Mar,507169.0,85264.0
Office Supplies,Aug,469405.0,86571.0
Office Supplies,Sep,451883.0,76518.0
Office Supplies,Oct,517929.0,90127.0
Furniture,Nov,166748.0,28150.0
Office Supplies,Nov,450350.0,76701.0
Technology,May,178161.0,29821.0
Furniture,Feb,134423.0,25482.0
Office Supplies,Apr,436225.0,77178.0
Furniture,Jan,162067.0,28777.0
Furniture,Jun,140531.0,25660.0
Technology,Nov,199657.0,34791.0
Technology,Mar,153665.0,27163.0
Technology,Feb,159977.0,26210.0
Furniture,Apr,187962.0,34143.0
Technology,Apr,184262.0,31829.0
Furniture,Dec,175170.0,31239.0
Office Supplies,May,493346.0,88741.0
Furniture,Jul,143460.0,26210.0
Furniture,May,168288.0,32128.0
