segment,month_name,total_sales,total_profit
Corporate,Oct,288864.0,49318.0
Home Office,Jul,165177.0,28964.0
Consumer,Jul,397684.0,71767.0
Corporate,Mar,259247.0,44613.0
Consumer,Nov,381563.0,65224.0
Home Office,Aug,141173.0,24608.0
Consumer,Aug,445128.0,82326.0
Corporate,Aug,239974.0,42508.0
Home Office,Apr,152017.0,26985.0
Consumer,Jun,408553.0,73794.0
Consumer,May,431222.0,76237.0
Home Office,Sep,124049.0,20496.0
Corporate,Jul,214819.0,39343.0
Corporate,Dec,310370.0,55143.0
Corporate,May,281032.0,50515.0
Corporate,Apr,262623.0,45310.0
Home Office,May,154082.0,28502.0
Home Office,Jan,171078.0,31353.0
Home Office,Jun,143284.0,27373.0
Consumer,Sep,438748.0,73935.0
Home Office,Mar,178023.0,29236.0
Consumer,Apr,419989.0,74705.0
Home Office,Nov,175651.0,30851.0
Home Office,Oct,177516.0,31002.0
Consumer,Dec,476533.0,86136.0
Corporate,Nov,282792.0,47500.0
Corporate,Sep,245818.0,43427.0
Corporate,Feb,249105.0,41775.0
Home Office,Feb,145779.0,26645.0
Consumer,Mar,481859.0,85124.0
Consumer,Oct,460523.0,80699.0
Corporate,Jan,305082.0,52828.0
Consumer,Jan,410456.0,75452.0
Corporate,Jun,244324.0,44404.0
Home Office,Dec,167793.0,27924.0
Consumer,Feb,394589.0,71279.0
