region,month_name,total_sales
South,Mar,301896.0
South,Jan,265349.0
East,Apr,444384.0
East,Nov,434264.0
Central,May,379593.0
East,Mar,420287.0
Central,Oct,318727.0
South,Nov,229703.0
Central,Apr,353998.0
South,Jul,216682.0
Central,Mar,361515.0
East,Jan,426650.0
West,Apr,428189.0
East,Sep,400849.0
South,Sep,270765.0
West,Aug,409009.0
Central,Nov,352630.0
South,Feb,263587.0
West,Mar,431116.0
South,Dec,303479.0
East,Feb,373970.0
West,Dec,513996.0
West,Sep,400709.0
Central,Sep,319902.0
South,Aug,282857.0
East,Jun,346325.0
West,Jan,492660.0
South,Apr,238092.0
Central,Dec,366233.0
West,Oct,479358.0
Central,Jun,343727.0
Central,Aug,294691.0
East,Oct,471219.0
West,Jun,473050.0
West,Jul,422314.0
West,Nov,442608.0
East,Dec,433575.0
South,Jun,266437.0
East,Jul,420373.0
East,May,379431.0
South,Oct,271399.0
Central,Jul,365261.0
Central,Jan,360461.0
East,Aug,415537.0
Central,Feb,353015.0
South,May,272282.0
West,May,484754.0
West,Feb,356432.0
