state,total_sales,total_customers
Alabama,79551.0,37
Arizona,318278.0,101
Arkansas,68245.0,9
California,2475260.0,764
Colorado,281637.0,99
Connecticut,108091.0,37
Delaware,93254.0,30
District of Columbia,8663.0,3
Florida,477479.0,132
Georgia,162182.0,67
Illinois,614079.0,197
Indiana,151517.0,52
Iowa,18676.0,11
Kansas,36048.0,5
Kentucky,292654.0,75
Louisiana,59923.0,24
Maryland,29756.0,10
Massachusetts,146022.0,50
Michigan,231136.0,74
Minnesota,201519.0,58
Mississippi,77725.0,23
Missouri,82020.0,33
Nebraska,3838.0,4
Nevada,27126.0,7
New Hampshire,27076.0,8
New Jersey,183973.0,54
New Mexico,23855.0,16
New York,1225437.0,390
North Carolina,372231.0,142
Ohio,576079.0,183
Oklahoma,45979.0,14
Oregon,45087.0,11
Pennsylvania,630953.0,214
Rhode Island,64919.0,21
South Dakota,1610.0,2
Tennessee,176604.0,56
Texas,1196485.0,360
Utah,60117.0,23
Virginia,246578.0,65
Washington,571463.0,190
Wisconsin,91028.0,45
