segment,month_name,total_sales,total_profit
Corporate,Oct,248268.0,43091.0
Home Office,Jul,127691.0,22770.0
Consumer,Jul,334202.0,60170.0
Corporate,Mar,220129.0,37205.0
Consumer,Nov,320605.0,54687.0
Home Office,Aug,120505.0,21034.0
Consumer,Aug,373017.0,68487.0
Corporate,Aug,208578.0,36273.0
Home Office,Apr,123887.0,21412.0
Consumer,Jun,346369.0,62780.0
Consumer,May,364349.0,64609.0
Home Office,Sep,98558.0,16020.0
Corporate,Jul,195020.0,35742.0
Corporate,Dec,265364.0,46947.0
Corporate,May,239021.0,42457.0
Corporate,Apr,235615.0,40947.0
Home Office,May,128560.0,23724.0
Home Office,Jan,133405.0,24828.0
Home Office,Jun,104945.0,19488.0
Consumer,Sep,360737.0,61500.0
Home Office,Mar,150617.0,23879.0
Consumer,Apr,350645.0,62179.0
Home Office,Nov,137739.0,24116.0
Home Office,Oct,156380.0,27344.0
Consumer,Dec,399228.0,70800.0
Corporate,Nov,249250.0,40599.0
Corporate,Sep,196770.0,34386.0
Corporate,Feb,219942.0,36773.0
Home Office,Feb,111780.0,20001.0
Consumer,Mar,398437.0,70975.0
Consumer,Oct,385847.0,67197.0
Corporate,Jan,264720.0,45793.0
Consumer,Jan,346364.0,63648.0
Corporate,Jun,207520.0,36763.0
Home Office,Dec,137853.0,22502.0
Consumer,Feb,332832.0,61692.0
