category,month,total_sales,total_profit
Furniture,Sep,217182.0,37663.0
Furniture,Oct,190996.0,34849.0
Furniture,Mar,236202.0,42530.0
Office Supplies,Feb,534699.0,94585.0
Technology,Jul,201407.0,35937.0
Office Supplies,Dec,648383.0,115123.0
Furniture,Aug,191277.0,33875.0
Office Supplies,Jul,512639.0,92090.0
Office Supplies,Jun,480962.0,86873.0
Technology,Sep,165098.0,28893.0
Technology,Dec,223682.0,38777.0
Technology,Jun,225431.0,41679.0
Office Supplies,Jan,613420.0,111608.0
Technology,Aug,188773.0,32626.0
Technology,Oct,246393.0,40782.0
Technology,Jan,227598.0,42688.0
Office Supplies,Mar,578266.0,98372.0
Office Supplies,Aug,531465.0,98172.0
Office Supplies,Sep,511349.0,86387.0
Office Supplies,Oct,572886.0,99221.0
Furniture,Nov,189546.0,32269.0
Office Supplies,Nov,523709.0,89263.0
Technology,May,201795.0,34108.0
Furniture,Feb,151257.0,28185.0
Office Supplies,Apr,516720.0,92541.0
Furniture,Jan,176916.0,31301.0
Furniture,Jun,178220.0,31746.0
Technology,Nov,234135.0,40968.0
Technology,Mar,195947.0,34630.0
Technology,Feb,179823.0,29740.0
Furniture,Apr,214510.0,38355.0
Technology,Apr,211986.0,36707.0
Furniture,Dec,194691.0,34815.0
Office Supplies,May,556260.0,99284.0
Furniture,Jul,163782.0,29572.0
Furniture,May,194934.0,36662.0
