region,month_name,total_sales
South,Mar,168440.0
South,Jan,149915.0
East,Apr,234564.0
East,Nov,240716.0
Central,May,213972.0
East,Mar,225536.0
Central,Oct,185735.0
South,Nov,138778.0
Central,Apr,196515.0
South,Jul,119319.0
Central,Mar,223114.0
East,Jan,242426.0
West,Apr,233220.0
East,Sep,211805.0
South,Sep,151354.0
West,Aug,215440.0
Central,Nov,187240.0
South,Feb,164666.0
West,Mar,245248.0
South,Dec,158460.0
East,Feb,223115.0
West,Dec,289633.0
West,Sep,235588.0
Central,Sep,173359.0
South,Aug,160352.0
East,Jun,205242.0
West,Jan,277051.0
South,Apr,138005.0
Central,Dec,204470.0
West,Oct,270847.0
Central,Jun,175709.0
Central,Aug,176912.0
East,Oct,273106.0
West,Jun,229538.0
West,Jul,233465.0
West,Nov,241966.0
East,Dec,253213.0
South,Jun,147509.0
East,Jul,211667.0
East,May,227299.0
South,Oct,169363.0
Central,Jul,183687.0
Central,Jan,187817.0
East,Aug,246404.0
Central,Feb,190479.0
South,May,165625.0
West,May,227903.0
West,Feb,178145.0
