category,month,total_sales,total_profit
Furniture,Sep,189587.0,32001.0
Furniture,Oct,173326.0,31789.0
Furniture,Mar,205483.0,37499.0
Office Supplies,Feb,462025.0,82492.0
Technology,Jul,168010.0,29776.0
Office Supplies,Dec,542003.0,95380.0
Furniture,Aug,167712.0,29751.0
Office Supplies,Jul,435559.0,78944.0
Office Supplies,Jun,414611.0,75174.0
Technology,Sep,137472.0,24590.0
Technology,Dec,186777.0,32800.0
Technology,Jun,201948.0,37686.0
Office Supplies,Jan,496961.0,88624.0
Technology,Aug,162761.0,28231.0
Technology,Oct,212715.0,35327.0
Technology,Jan,198659.0,37616.0
Office Supplies,Mar,501086.0,84286.0
Office Supplies,Aug,464795.0,85571.0
Office Supplies,Sep,444005.0,75293.0
Office Supplies,Oct,511576.0,89187.0
Furniture,Nov,164511.0,27778.0
Office Supplies,Nov,444161.0,75735.0
Technology,May,176323.0,29549.0
Furniture,Feb,132982.0,25228.0
Office Supplies,Apr,431219.0,76401.0
Furniture,Jan,160046.0,28404.0
Furniture,Jun,139270.0,25472.0
Technology,Nov,198147.0,34583.0
Technology,Mar,151589.0,26649.0
Technology,Feb,159059.0,26055.0
Furniture,Apr,186979.0,34024.0
Technology,Apr,182566.0,31500.0
Furniture,Dec,174424.0,31138.0
Office Supplies,May,489391.0,87943.0
Furniture,Jul,141611.0,25775.0
Furniture,May,167494.0,31956.0
