category,month,total_sales,total_profit
Furniture,Sep,215598.0,37379.0
Furniture,Oct,190273.0,34703.0
Furniture,Mar,233252.0,42258.0
Office Supplies,Feb,530600.0,93852.0
Technology,Jul,200235.0,35663.0
Office Supplies,Dec,641430.0,113754.0
Furniture,Aug,187717.0,33194.0
Office Supplies,Jul,502323.0,89561.0
Office Supplies,Jun,476631.0,86140.0
Technology,Sep,164241.0,28768.0
Technology,Dec,211864.0,37690.0
Technology,Jun,222599.0,41112.0
Office Supplies,Jan,604668.0,110135.0
Technology,Aug,186416.0,32172.0
Technology,Oct,243134.0,40350.0
Technology,Jan,224235.0,42062.0
Office Supplies,Mar,573797.0,97697.0
Office Supplies,Aug,523720.0,96910.0
Office Supplies,Sep,504123.0,85604.0
Office Supplies,Oct,568051.0,98457.0
Furniture,Nov,186862.0,31718.0
Office Supplies,Nov,510886.0,87807.0
Technology,May,201302.0,34013.0
Furniture,Feb,150612.0,28076.0
Office Supplies,Apr,507519.0,90306.0
Furniture,Jan,175695.0,30984.0
Furniture,Jun,175524.0,31305.0
Technology,Nov,230133.0,40314.0
Technology,Mar,194082.0,34415.0
Technology,Feb,177485.0,29315.0
Furniture,Apr,212455.0,37888.0
Technology,Apr,209688.0,36326.0
Furniture,Dec,192360.0,34345.0
Office Supplies,May,549002.0,97921.0
Furniture,Jul,161688.0,29226.0
Furniture,May,192863.0,36326.0
