region,month_name,total_sales
South,Mar,167984.0
South,Jan,149482.0
East,Apr,232910.0
East,Nov,237721.0
Central,May,209932.0
East,Mar,223585.0
Central,Oct,184388.0
South,Nov,138365.0
Central,Apr,194018.0
South,Jul,118562.0
Central,Mar,221844.0
East,Jan,239588.0
West,Apr,231979.0
East,Sep,208209.0
South,Sep,150057.0
West,Aug,213098.0
Central,Nov,181542.0
South,Feb,164666.0
West,Mar,240390.0
South,Dec,157347.0
East,Feb,222130.0
West,Dec,286126.0
West,Sep,234201.0
Central,Sep,171471.0
South,Aug,160037.0
East,Jun,204285.0
West,Jan,274308.0
South,Apr,136826.0
Central,Dec,200511.0
West,Oct,269268.0
Central,Jun,173223.0
Central,Aug,173085.0
East,Oct,272199.0
West,Jun,227888.0
West,Jul,229297.0
West,Nov,239705.0
East,Dec,253121.0
South,Jun,135338.0
East,Jul,210071.0
East,May,225538.0
South,Oct,168821.0
Central,Jul,181496.0
Central,Jan,185080.0
East,Aug,244685.0
Central,Feb,188356.0
South,May,165558.0
West,May,226543.0
West,Feb,174517.0
