category,month,total_sales,total_profit
Furniture,Sep,183810.0,31077.0
Furniture,Oct,165069.0,30593.0
Furniture,Mar,193493.0,35639.0
Office Supplies,Feb,443559.0,79257.0
Technology,Jul,158190.0,27958.0
Office Supplies,Dec,516390.0,91622.0
Furniture,Aug,156400.0,28344.0
Office Supplies,Jul,416322.0,75486.0
Office Supplies,Jun,389027.0,70499.0
Technology,Sep,130547.0,23618.0
Technology,Dec,180315.0,31495.0
Technology,Jun,195452.0,36578.0
Office Supplies,Jan,472672.0,84264.0
Technology,Aug,157767.0,27393.0
Technology,Oct,205127.0,33767.0
Technology,Jan,189557.0,35944.0
Office Supplies,Mar,470497.0,78056.0
Office Supplies,Aug,426638.0,76967.0
Office Supplies,Sep,408119.0,68763.0
Office Supplies,Oct,492758.0,86217.0
Furniture,Nov,156726.0,26295.0
Office Supplies,Nov,426451.0,72323.0
Technology,May,162234.0,26921.0
Furniture,Feb,126299.0,24108.0
Office Supplies,Apr,404077.0,71312.0
Furniture,Jan,152914.0,27192.0
Furniture,Jun,120162.0,21381.0
Technology,Nov,188202.0,33118.0
Technology,Mar,145138.0,25327.0
Technology,Feb,147597.0,24419.0
Furniture,Apr,172169.0,30911.0
Technology,Apr,175821.0,30295.0
Furniture,Dec,157212.0,28700.0
Office Supplies,May,466928.0,83768.0
Furniture,Jul,137270.0,24875.0
Furniture,May,161345.0,30948.0
