category,month,total_sales,total_profit
Furniture,Sep,186077.0,31462.0
Furniture,Oct,169646.0,31217.0
Furniture,Mar,199896.0,36625.0
Office Supplies,Feb,449477.0,80294.0
Technology,Jul,163182.0,28862.0
Office Supplies,Dec,524698.0,93062.0
Furniture,Aug,163663.0,29183.0
Office Supplies,Jul,423471.0,76971.0
Office Supplies,Jun,400938.0,72566.0
Technology,Sep,132413.0,23891.0
Technology,Dec,182713.0,31980.0
Technology,Jun,198102.0,37037.0
Office Supplies,Jan,480653.0,85905.0
Technology,Aug,159703.0,27752.0
Technology,Oct,207300.0,34248.0
Technology,Jan,191680.0,36295.0
Office Supplies,Mar,486064.0,81360.0
Office Supplies,Aug,431714.0,77912.0
Office Supplies,Sep,421847.0,71309.0
Office Supplies,Oct,500520.0,87184.0
Furniture,Nov,158382.0,26591.0
Office Supplies,Nov,429454.0,72792.0
Technology,May,167565.0,28267.0
Furniture,Feb,128085.0,24334.0
Office Supplies,Apr,421497.0,74646.0
Furniture,Jan,156092.0,27707.0
Furniture,Jun,123561.0,21927.0
Technology,Nov,189952.0,33532.0
Technology,Mar,148865.0,26181.0
Technology,Feb,154593.0,25137.0
Furniture,Apr,182802.0,33200.0
Technology,Apr,179052.0,30912.0
Furniture,Dec,161251.0,29572.0
Office Supplies,May,477108.0,85804.0
Furniture,Jul,138824.0,25227.0
Furniture,May,164030.0,31342.0
