region,month_name,total_sales
South,Mar,163813.0
South,Jan,147636.0
East,Apr,230920.0
East,Nov,233587.0
Central,May,204428.0
East,Mar,214865.0
Central,Oct,181651.0
South,Nov,136999.0
Central,Apr,190062.0
South,Jul,117130.0
Central,Mar,218875.0
East,Jan,236808.0
West,Apr,228805.0
East,Sep,205476.0
South,Sep,148251.0
West,Aug,210677.0
Central,Nov,179329.0
South,Feb,161469.0
West,Mar,238049.0
South,Dec,156310.0
East,Feb,214977.0
West,Dec,274103.0
West,Sep,219564.0
Central,Sep,168325.0
South,Aug,145618.0
East,Jun,200798.0
West,Jan,263831.0
South,Apr,134960.0
Central,Dec,191264.0
West,Oct,261621.0
Central,Jun,170444.0
Central,Aug,169815.0
East,Oct,268850.0
West,Jun,221258.0
West,Jul,225169.0
West,Nov,230087.0
East,Dec,249366.0
South,Jun,132239.0
East,Jul,206981.0
East,May,221187.0
South,Oct,167314.0
Central,Jul,178501.0
Central,Jan,183179.0
East,Aug,230998.0
Central,Feb,185973.0
South,May,162874.0
West,May,223115.0
West,Feb,170831.0
