segment,month_name,total_sales,total_profit
Corporate,Oct,465308.0,81080.0
Home Office,Jul,306121.0,52843.0
Consumer,Jul,692144.0,121663.0
Corporate,Mar,457034.0,77405.0
Consumer,Nov,688378.0,119804.0
Home Office,Aug,238832.0,40856.0
Consumer,Aug,747060.0,136949.0
Corporate,Aug,406338.0,71724.0
Home Office,Apr,241882.0,43180.0
Consumer,Jun,747963.0,131934.0
Consumer,May,759464.0,134097.0
Home Office,Sep,228688.0,38572.0
Corporate,Jul,415634.0,74358.0
Corporate,Dec,522886.0,95580.0
Corporate,May,446464.0,78476.0
Corporate,Apr,464184.0,79303.0
Home Office,May,288178.0,52751.0
Home Office,Jan,290856.0,52786.0
Home Office,Jun,248320.0,44604.0
Consumer,Sep,750379.0,130492.0
Home Office,Mar,285108.0,47293.0
Consumer,Apr,746873.0,133606.0
Home Office,Nov,266795.0,46403.0
Home Office,Oct,285682.0,50178.0
Consumer,Dec,809478.0,142729.0
Corporate,Nov,490274.0,85618.0
Corporate,Sep,394175.0,69217.0
Corporate,Feb,419538.0,71969.0
Home Office,Feb,242423.0,42803.0
Consumer,Mar,763161.0,132687.0
Consumer,Oct,770752.0,134153.0
Corporate,Jan,494148.0,87242.0
Consumer,Jan,746642.0,137396.0
Corporate,Jun,422497.0,76067.0
Home Office,Dec,271982.0,45866.0
Consumer,Feb,669249.0,118964.0
