category,month,total_sales,total_profit
Furniture,Sep,205848.0,35649.0
Furniture,Oct,178318.0,32618.0
Furniture,Mar,221079.0,39869.0
Office Supplies,Feb,498209.0,88595.0
Technology,Jul,184845.0,32843.0
Office Supplies,Dec,594561.0,105638.0
Furniture,Aug,178083.0,31536.0
Office Supplies,Jul,472438.0,84124.0
Office Supplies,Jun,445092.0,80507.0
Technology,Sep,147867.0,26415.0
Technology,Dec,205444.0,36819.0
Technology,Jun,211242.0,39077.0
Office Supplies,Jan,544212.0,98306.0
Technology,Aug,176451.0,30448.0
Technology,Oct,221174.0,37062.0
Technology,Jan,208416.0,39290.0
Office Supplies,Mar,529891.0,89477.0
Office Supplies,Aug,487702.0,90064.0
Office Supplies,Sep,476519.0,80364.0
Office Supplies,Oct,540855.0,94057.0
Furniture,Nov,178832.0,30286.0
Office Supplies,Nov,470900.0,80349.0
Technology,May,191248.0,32401.0
Furniture,Feb,141920.0,26684.0
Office Supplies,Apr,464579.0,82405.0
Furniture,Jan,168578.0,29705.0
Furniture,Jun,158297.0,29237.0
Technology,Nov,211259.0,36841.0
Technology,Mar,183729.0,32436.0
Technology,Feb,166165.0,27464.0
Furniture,Apr,203634.0,36229.0
Technology,Apr,190612.0,32904.0
Furniture,Dec,185088.0,32929.0
Office Supplies,May,512318.0,91995.0
Furniture,Jul,149329.0,27272.0
Furniture,May,178551.0,33850.0
