category,month,total_sales,total_profit
Furniture,Sep,310306.0,53901.0
Furniture,Oct,278061.0,50792.0
Furniture,Mar,341834.0,59332.0
Office Supplies,Feb,814366.0,143804.0
Technology,Jul,316754.0,56582.0
Office Supplies,Dec,978593.0,172244.0
Furniture,Aug,297009.0,53327.0
Office Supplies,Jul,847338.0,148431.0
Office Supplies,Jun,801009.0,143005.0
Technology,Sep,256746.0,44636.0
Technology,Dec,333290.0,58751.0
Technology,Jun,347872.0,63313.0
Office Supplies,Jan,924091.0,166594.0
Technology,Aug,336946.0,58116.0
Technology,Oct,374500.0,62737.0
Technology,Jan,341681.0,63556.0
Office Supplies,Mar,885904.0,149286.0
Office Supplies,Aug,787337.0,143242.0
Office Supplies,Sep,845231.0,147679.0
Office Supplies,Oct,902458.0,157276.0
Furniture,Nov,294496.0,50547.0
Office Supplies,Nov,825928.0,142586.0
Technology,May,325429.0,55612.0
Furniture,Feb,244080.0,44476.0
Office Supplies,Apr,811084.0,143584.0
Furniture,Jan,289094.0,51784.0
Furniture,Jun,303108.0,51136.0
Technology,Nov,355799.0,63940.0
Technology,Mar,303980.0,53248.0
Technology,Feb,303447.0,51798.0
Furniture,Apr,336309.0,59571.0
Technology,Apr,330130.0,57577.0
Furniture,Dec,321599.0,58038.0
Office Supplies,May,890768.0,158743.0
Furniture,Jul,275766.0,48285.0
Furniture,May,319059.0,58615.0
