region,month_name,total_sales
South,Mar,161831.0
Central,Sep,163782.0
South,Aug,143352.0
South,Jan,142205.0
East,Jun,190294.0
West,Jan,253922.0
South,Apr,124973.0
East,Apr,214551.0
East,Nov,226755.0
Central,Dec,183610.0
West,Oct,256086.0
Central,May,192925.0
Central,Jun,166273.0
East,Mar,208025.0
Central,Aug,167051.0
East,Oct,258160.0
Central,Oct,178469.0
South,Nov,133526.0
West,Jun,212259.0
Central,Apr,181708.0
South,Jul,102580.0
West,Jul,216342.0
West,Nov,223916.0
Central,Mar,209604.0
East,Jan,229582.0
West,Apr,223908.0
East,Sep,198333.0
East,Dec,242878.0
South,Jun,127272.0
East,Jul,198242.0
East,May,213731.0
South,Sep,143417.0
West,Aug,198344.0
South,Oct,162106.0
Central,Jul,174178.0
Central,Jan,179501.0
East,Aug,224196.0
Central,Nov,174842.0
South,Feb,159427.0
West,Mar,220319.0
Central,Feb,181837.0
South,Dec,149032.0
East,Feb,206108.0
South,May,160035.0
West,Dec,269126.0
West,Sep,194887.0
West,May,212398.0
West,Feb,162994.0
