segment,month_name,total_sales,total_profit
Corporate,Oct,290094.0,49509.0
Home Office,Jul,168064.0,29524.0
Consumer,Jul,398954.0,72072.0
Corporate,Mar,261409.0,44925.0
Consumer,Nov,384706.0,65812.0
Home Office,Aug,141783.0,24677.0
Consumer,Aug,447421.0,82717.0
Corporate,Aug,246483.0,43598.0
Home Office,Apr,152461.0,27020.0
Consumer,Jun,412740.0,74627.0
Consumer,May,434713.0,76950.0
Home Office,Sep,124675.0,20614.0
Corporate,Jul,216286.0,39642.0
Corporate,Dec,311062.0,55243.0
Corporate,May,281776.0,50617.0
Corporate,Apr,262862.0,45344.0
Home Office,May,155252.0,28683.0
Home Office,Jan,174615.0,31851.0
Home Office,Jun,145851.0,27672.0
Consumer,Sep,449998.0,76863.0
Home Office,Mar,178828.0,29348.0
Consumer,Apr,423897.0,75659.0
Home Office,Nov,176727.0,31094.0
Home Office,Oct,179176.0,31313.0
Consumer,Dec,483251.0,87491.0
Corporate,Nov,284945.0,47855.0
Corporate,Sep,246640.0,43544.0
Corporate,Feb,253815.0,42806.0
Home Office,Feb,146626.0,26773.0
Consumer,Mar,484831.0,85737.0
Consumer,Oct,461741.0,80913.0
Corporate,Jan,305966.0,53011.0
Consumer,Jan,422868.0,78571.0
Corporate,Jun,245877.0,44738.0
Home Office,Dec,168543.0,28064.0
Consumer,Feb,397628.0,71844.0
