region,month_name,total_sales
South,Mar,154776.0
Central,Sep,154072.0
South,Aug,133066.0
South,Jan,135019.0
East,Jun,184779.0
West,Jan,229625.0
South,Apr,114020.0
East,Apr,208253.0
East,Nov,205409.0
Central,Dec,165251.0
West,Oct,217524.0
Central,May,177592.0
Central,Jun,153636.0
East,Mar,202937.0
Central,Aug,159826.0
East,Oct,253219.0
Central,Oct,161537.0
South,Nov,127681.0
West,Jun,196423.0
Central,Apr,172112.0
South,Jul,96170.0
West,Jul,208932.0
West,Nov,216773.0
Central,Mar,201659.0
East,Jan,210789.0
West,Apr,212995.0
East,Sep,183886.0
East,Dec,227520.0
South,Jun,121244.0
East,Jul,184520.0
East,May,206513.0
South,Sep,132974.0
West,Aug,190820.0
South,Oct,156158.0
Central,Jul,165821.0
Central,Jan,157557.0
East,Aug,216547.0
Central,Nov,155290.0
South,Feb,145773.0
West,Mar,207879.0
Central,Feb,163848.0
South,Dec,144751.0
East,Feb,201210.0
South,May,153418.0
West,Dec,262201.0
West,Sep,184848.0
West,May,192822.0
West,Feb,153053.0
