state,total_sales,total_customers
Alabama,70350.0,24
Arizona,289853.0,60
Arkansas,64822.0,6
California,2154351.0,475
Colorado,250076.0,63
Connecticut,99238.0,24
Delaware,85565.0,20
District of Columbia,5512.0,1
Florida,427257.0,92
Georgia,128329.0,37
Illinois,468378.0,108
Indiana,135774.0,32
Iowa,13727.0,6
Kansas,34823.0,3
Kentucky,265633.0,50
Louisiana,54474.0,18
Maryland,28287.0,8
Massachusetts,131284.0,30
Michigan,203188.0,45
Minnesota,181532.0,36
Mississippi,69640.0,14
Missouri,69238.0,20
Nebraska,3358.0,3
Nevada,14941.0,3
New Hampshire,25100.0,5
New Jersey,171225.0,37
New Mexico,17202.0,10
New York,1059399.0,245
North Carolina,334673.0,86
Ohio,525723.0,124
Oklahoma,42395.0,9
Oregon,43199.0,9
Pennsylvania,542359.0,132
Rhode Island,58038.0,13
South Dakota,457.0,1
Tennessee,158755.0,34
Texas,1075454.0,226
Utah,52748.0,13
Virginia,230616.0,42
Washington,486231.0,118
Wisconsin,58189.0,21
