segment,month_name,total_sales,total_profit
Corporate,Oct,465788.0,81176.0
Home Office,Jul,306121.0,52843.0
Consumer,Jul,693425.0,121830.0
Corporate,Mar,457638.0,77557.0
Consumer,Nov,690910.0,120142.0
Home Office,Aug,238832.0,40856.0
Consumer,Aug,747894.0,137086.0
Corporate,Aug,406338.0,71724.0
Home Office,Apr,242103.0,43194.0
Consumer,Jun,749948.0,132187.0
Consumer,May,759882.0,134120.0
Home Office,Sep,228688.0,38572.0
Corporate,Jul,416227.0,74439.0
Corporate,Dec,523055.0,95628.0
Corporate,May,448082.0,78776.0
Corporate,Apr,464930.0,79417.0
Home Office,May,289419.0,53001.0
Home Office,Jan,291227.0,52808.0
Home Office,Jun,248905.0,44655.0
Consumer,Sep,750991.0,130637.0
Home Office,Mar,285108.0,47293.0
Consumer,Apr,748152.0,133764.0
Home Office,Nov,266939.0,46414.0
Home Office,Oct,285682.0,50178.0
Consumer,Dec,809820.0,142783.0
Corporate,Nov,490274.0,85618.0
Corporate,Sep,394957.0,69389.0
Corporate,Feb,419966.0,72084.0
Home Office,Feb,242423.0,42803.0
Consumer,Mar,763251.0,132699.0
Consumer,Oct,772905.0,134607.0
Corporate,Jan,494148.0,87242.0
Consumer,Jan,748046.0,137665.0
Corporate,Jun,423018.0,76201.0
Home Office,Dec,271982.0,45866.0
Consumer,Feb,673226.0,119737.0
