category,month,total_sales,total_profit
Furniture,Sep,310306.0,53901.0
Furniture,Oct,278169.0,50820.0
Furniture,Mar,342341.0,59475.0
Office Supplies,Feb,814366.0,143804.0
Technology,Jul,317055.0,56653.0
Office Supplies,Dec,981018.0,172561.0
Furniture,Aug,297253.0,53371.0
Office Supplies,Jul,848141.0,148602.0
Office Supplies,Jun,802786.0,143187.0
Technology,Sep,256746.0,44636.0
Technology,Dec,333785.0,58896.0
Technology,Jun,349212.0,63613.0
Office Supplies,Jan,925523.0,166841.0
Technology,Aug,337403.0,58208.0
Technology,Oct,375133.0,62860.0
Technology,Jan,342068.0,63576.0
Office Supplies,Mar,886678.0,149371.0
Office Supplies,Aug,788166.0,143414.0
Office Supplies,Sep,846048.0,147810.0
Office Supplies,Oct,904176.0,157477.0
Furniture,Nov,295059.0,50612.0
Office Supplies,Nov,827960.0,143001.0
Technology,May,325637.0,55627.0
Furniture,Feb,245003.0,44681.0
Office Supplies,Apr,812683.0,143925.0
Furniture,Jan,289094.0,51784.0
Furniture,Jun,303812.0,51284.0
Technology,Nov,355799.0,63940.0
Technology,Mar,304249.0,53289.0
Technology,Feb,304275.0,51923.0
Furniture,Apr,336590.0,59595.0
Technology,Apr,330796.0,57699.0
Furniture,Dec,321599.0,58038.0
Office Supplies,May,891566.0,158887.0
Furniture,Jul,275990.0,48338.0
Furniture,May,319059.0,58615.0
