category,month,total_sales,total_profit
Furniture,Sep,220167.0,38222.0
Furniture,Oct,193175.0,35417.0
Furniture,Mar,237307.0,42723.0
Office Supplies,Feb,540734.0,95563.0
Technology,Jul,203272.0,36274.0
Office Supplies,Dec,658065.0,117004.0
Furniture,Aug,194096.0,34494.0
Office Supplies,Jul,532402.0,95724.0
Office Supplies,Jun,485879.0,87740.0
Technology,Sep,168031.0,29405.0
Technology,Dec,225579.0,39084.0
Technology,Jun,228357.0,42336.0
Office Supplies,Jan,623901.0,113434.0
Technology,Aug,191071.0,33037.0
Technology,Oct,249097.0,41332.0
Technology,Jan,230911.0,43488.0
Office Supplies,Mar,586747.0,99746.0
Office Supplies,Aug,539600.0,99416.0
Office Supplies,Sep,532289.0,90293.0
Office Supplies,Oct,580303.0,100328.0
Furniture,Nov,192917.0,32748.0
Office Supplies,Nov,535949.0,91590.0
Technology,May,206240.0,34794.0
Furniture,Feb,154516.0,28810.0
Office Supplies,Apr,521999.0,93554.0
Furniture,Jan,185935.0,32749.0
Furniture,Jun,180459.0,32173.0
Technology,Nov,243494.0,42738.0
Technology,Mar,202000.0,35712.0
Technology,Feb,183959.0,30332.0
Furniture,Apr,218222.0,39073.0
Technology,Apr,214548.0,37163.0
Furniture,Dec,196613.0,35200.0
Office Supplies,May,563871.0,100730.0
Furniture,Jul,164474.0,29677.0
Furniture,May,197974.0,37144.0
