state,total_sales,total_customers
Alabama,78475.0,35
Arizona,316321.0,97
Arkansas,65893.0,8
California,2434718.0,735
Colorado,278310.0,97
Connecticut,106997.0,36
Delaware,91420.0,26
District of Columbia,8663.0,3
Florida,473099.0,126
Georgia,153840.0,64
Illinois,593958.0,187
Indiana,150333.0,51
Iowa,17851.0,10
Kansas,35617.0,4
Kentucky,289172.0,72
Louisiana,59138.0,23
Maryland,29756.0,10
Massachusetts,144089.0,48
Michigan,228581.0,72
Minnesota,195833.0,53
Mississippi,77267.0,22
Missouri,80671.0,31
Nebraska,3838.0,4
Nevada,27126.0,7
New Hampshire,27076.0,8
New Jersey,183026.0,53
New Mexico,23855.0,16
New York,1205785.0,373
North Carolina,368378.0,136
Ohio,571498.0,180
Oklahoma,45979.0,14
Oregon,45087.0,11
Pennsylvania,618582.0,200
Rhode Island,62836.0,19
South Dakota,1610.0,2
Tennessee,175163.0,53
Texas,1177482.0,337
Utah,59515.0,22
Virginia,246154.0,64
Washington,562253.0,177
Wisconsin,90447.0,43
