state,total_sales,total_customers
Alabama,60281.0,14
Arizona,271728.0,38
Arkansas,53913.0,3
California,1899173.0,270
Colorado,228945.0,35
Connecticut,77251.0,11
Delaware,73135.0,13
District of Columbia,5512.0,1
Florida,393192.0,54
Georgia,112238.0,19
Illinois,420124.0,55
Indiana,123446.0,19
Iowa,10997.0,2
Kansas,34823.0,3
Kentucky,237865.0,30
Louisiana,47016.0,10
Maryland,22696.0,3
Massachusetts,118242.0,16
Michigan,190379.0,24
Minnesota,161335.0,21
Mississippi,60245.0,9
Missouri,53635.0,10
Nevada,9790.0,1
New Hampshire,22321.0,3
New Jersey,159617.0,21
New Mexico,7804.0,3
New York,946203.0,126
North Carolina,258735.0,42
Ohio,470295.0,73
Oklahoma,41914.0,8
Oregon,39721.0,5
Pennsylvania,491702.0,74
Rhode Island,50746.0,6
South Dakota,457.0,1
Tennessee,149272.0,20
Texas,948678.0,117
Utah,44121.0,7
Virginia,208703.0,24
Washington,421624.0,65
Wisconsin,51409.0,11
