region,month_name,total_sales
South,Mar,300577.0
South,Jan,263807.0
East,Apr,442552.0
East,Nov,430883.0
Central,May,375927.0
East,Mar,417547.0
Central,Oct,316000.0
South,Nov,226601.0
Central,Apr,349008.0
South,Jul,215886.0
Central,Mar,358166.0
East,Jan,420770.0
West,Apr,424398.0
East,Sep,398279.0
South,Sep,258708.0
West,Aug,404384.0
Central,Nov,347801.0
South,Feb,262204.0
West,Mar,427775.0
South,Dec,300178.0
East,Feb,365288.0
West,Dec,511573.0
West,Sep,396462.0
Central,Sep,318308.0
South,Aug,281658.0
East,Jun,343001.0
West,Jan,486612.0
South,Apr,235385.0
Central,Dec,360414.0
West,Oct,465800.0
Central,Jun,341070.0
Central,Aug,292206.0
East,Oct,467954.0
West,Jun,467976.0
West,Jul,416601.0
West,Nov,437938.0
East,Dec,431246.0
South,Jun,263866.0
East,Jul,418710.0
East,May,371149.0
South,Oct,269829.0
Central,Jul,361830.0
Central,Jan,358526.0
East,Aug,411845.0
Central,Feb,349355.0
South,May,268243.0
West,May,478013.0
West,Feb,353045.0
