category,month,total_sales,total_profit
Furniture,Sep,186544.0,31502.0
Furniture,Oct,170837.0,31417.0
Furniture,Mar,200177.0,36669.0
Office Supplies,Feb,453332.0,81072.0
Technology,Jul,164349.0,29078.0
Office Supplies,Dec,529271.0,93656.0
Furniture,Aug,164807.0,29332.0
Office Supplies,Jul,426438.0,77485.0
Office Supplies,Jun,405231.0,73218.0
Technology,Sep,133386.0,24052.0
Technology,Dec,183630.0,32151.0
Technology,Jun,199212.0,37215.0
Office Supplies,Jan,484237.0,86400.0
Technology,Aug,159769.0,27761.0
Technology,Oct,208201.0,34467.0
Technology,Jan,193205.0,36504.0
Office Supplies,Mar,487902.0,81617.0
Office Supplies,Aug,436678.0,78917.0
Office Supplies,Sep,424529.0,71705.0
Office Supplies,Oct,503727.0,87794.0
Furniture,Nov,160799.0,26982.0
Office Supplies,Nov,432509.0,73424.0
Technology,May,171921.0,28856.0
Furniture,Feb,129639.0,24646.0
Office Supplies,Apr,424384.0,74978.0
Furniture,Jan,157692.0,27963.0
Furniture,Jun,125434.0,22258.0
Technology,Nov,190151.0,33591.0
Technology,Mar,149424.0,26263.0
Technology,Feb,155495.0,25211.0
Furniture,Apr,183709.0,33389.0
Technology,Apr,180069.0,31113.0
Furniture,Dec,161569.0,29660.0
Office Supplies,May,483377.0,86795.0
Furniture,Jul,139734.0,25372.0
Furniture,May,164322.0,31377.0
