category,month,total_sales,total_profit
Furniture,Sep,194380.0,32699.0
Furniture,Oct,176696.0,32329.0
Furniture,Mar,217173.0,39196.0
Office Supplies,Feb,487436.0,86634.0
Technology,Jul,178609.0,31643.0
Office Supplies,Dec,571476.0,100719.0
Furniture,Aug,172121.0,30658.0
Office Supplies,Jul,451103.0,81567.0
Office Supplies,Jun,428996.0,77809.0
Technology,Sep,145288.0,25983.0
Technology,Dec,200485.0,36003.0
Technology,Jun,208371.0,38712.0
Office Supplies,Jan,510878.0,90796.0
Technology,Aug,170941.0,29590.0
Technology,Oct,216099.0,36048.0
Technology,Jan,205709.0,38839.0
Office Supplies,Mar,520533.0,87686.0
Office Supplies,Aug,478625.0,88604.0
Office Supplies,Sep,463645.0,78240.0
Office Supplies,Oct,530789.0,92022.0
Furniture,Nov,171282.0,28952.0
Office Supplies,Nov,460438.0,78303.0
Technology,May,185024.0,31201.0
Furniture,Feb,136463.0,25780.0
Office Supplies,Apr,445675.0,78599.0
Furniture,Jan,165070.0,29247.0
Furniture,Jun,143341.0,26135.0
Technology,Nov,204621.0,35543.0
Technology,Mar,175659.0,31319.0
Technology,Feb,162621.0,26838.0
Furniture,Apr,190816.0,34683.0
Technology,Apr,187196.0,32386.0
Furniture,Dec,179966.0,32018.0
Office Supplies,May,504279.0,90481.0
Furniture,Jul,145841.0,26572.0
Furniture,May,171865.0,32626.0
