category,month,total_sales,total_profit
Furniture,Sep,218704.0,37901.0
Furniture,Oct,191873.0,35081.0
Furniture,Mar,236830.0,42634.0
Office Supplies,Feb,539076.0,95368.0
Technology,Jul,203219.0,36268.0
Office Supplies,Dec,657220.0,116845.0
Furniture,Aug,193301.0,34331.0
Office Supplies,Jul,517107.0,92926.0
Office Supplies,Jun,483739.0,87361.0
Technology,Sep,166674.0,29173.0
Technology,Dec,224528.0,38910.0
Technology,Jun,227444.0,42139.0
Office Supplies,Jan,620607.0,112955.0
Technology,Aug,189583.0,32817.0
Technology,Oct,247686.0,41021.0
Technology,Jan,228871.0,42965.0
Office Supplies,Mar,584777.0,99341.0
Office Supplies,Aug,535356.0,98748.0
Office Supplies,Sep,519180.0,87594.0
Office Supplies,Oct,577062.0,99911.0
Furniture,Nov,191049.0,32513.0
Office Supplies,Nov,529564.0,90511.0
Technology,May,203834.0,34526.0
Furniture,Feb,153789.0,28662.0
Office Supplies,Apr,518737.0,92852.0
Furniture,Jan,183833.0,32492.0
Furniture,Jun,178786.0,31878.0
Technology,Nov,235261.0,41173.0
Technology,Mar,201564.0,35607.0
Technology,Feb,180631.0,29905.0
Furniture,Apr,217100.0,38802.0
Technology,Apr,213656.0,37016.0
Furniture,Dec,195723.0,34955.0
Office Supplies,May,561643.0,100327.0
Furniture,Jul,164205.0,29603.0
Furniture,May,195466.0,36742.0
