region,month_name,total_sales
South,Mar,305657.0
South,Jan,269297.0
East,Apr,447592.0
East,Nov,439801.0
Central,May,381681.0
East,Mar,422559.0
Central,Oct,320711.0
South,Nov,233475.0
Central,Apr,355935.0
South,Jul,220419.0
Central,Mar,364029.0
East,Jan,428324.0
West,Apr,431726.0
East,Sep,410441.0
South,Sep,272451.0
West,Aug,414715.0
Central,Nov,355342.0
South,Feb,268029.0
West,Mar,436626.0
South,Dec,305575.0
East,Feb,375627.0
West,Dec,518092.0
West,Sep,405899.0
Central,Sep,320406.0
South,Aug,288338.0
East,Jun,349776.0
West,Jan,495024.0
South,Apr,240001.0
Central,Dec,367977.0
West,Oct,483805.0
Central,Jun,345622.0
Central,Aug,295871.0
East,Oct,473340.0
West,Jun,476068.0
West,Jul,425147.0
West,Nov,444861.0
East,Dec,439951.0
South,Jun,268425.0
East,Jul,424094.0
East,May,383278.0
South,Oct,275411.0
Central,Jul,368926.0
Central,Jan,360702.0
East,Aug,420926.0
Central,Feb,355990.0
South,May,273941.0
West,May,489851.0
West,Feb,359731.0
