segment,month_name,total_sales,total_profit
Corporate,Oct,479679.0,83398.0
Home Office,Jul,312964.0,54050.0
Consumer,Jul,702658.0,123520.0
Corporate,Mar,465283.0,78865.0
Consumer,Nov,699986.0,122038.0
Home Office,Aug,243846.0,41953.0
Consumer,Aug,762193.0,139324.0
Corporate,Aug,415253.0,73408.0
Home Office,Apr,245640.0,43861.0
Consumer,Jun,761850.0,134311.0
Consumer,May,778910.0,137528.0
Home Office,Sep,241030.0,41284.0
Corporate,Jul,424236.0,75728.0
Corporate,Dec,532224.0,97087.0
Corporate,May,458028.0,80792.0
Corporate,Apr,469700.0,80380.0
Home Office,May,298318.0,54650.0
Home Office,Jan,293778.0,53245.0
Home Office,Jun,252157.0,45069.0
Consumer,Sep,761851.0,132841.0
Home Office,Mar,288758.0,47809.0
Consumer,Apr,762183.0,136491.0
Home Office,Nov,272539.0,47222.0
Home Office,Oct,291695.0,51035.0
Consumer,Dec,822755.0,145101.0
Corporate,Nov,503698.0,87813.0
Corporate,Sep,409402.0,72091.0
Corporate,Feb,428942.0,73929.0
Home Office,Feb,245467.0,43488.0
Consumer,Mar,777677.0,135192.0
Consumer,Oct,783645.0,136372.0
Corporate,Jan,502703.0,88970.0
Consumer,Jan,758385.0,139719.0
Corporate,Jun,437982.0,78074.0
Home Office,Dec,278503.0,46845.0
Consumer,Feb,687484.0,122661.0
