category,month,total_sales,total_profit
Furniture,Sep,310306.0,53901.0
Furniture,Oct,278620.0,50880.0
Furniture,Mar,342678.0,59522.0
Office Supplies,Feb,814366.0,143804.0
Technology,Jul,317055.0,56653.0
Office Supplies,Dec,981932.0,172648.0
Furniture,Aug,297328.0,53381.0
Office Supplies,Jul,851770.0,149330.0
Office Supplies,Jun,804147.0,143434.0
Technology,Sep,256746.0,44636.0
Technology,Dec,334407.0,58956.0
Technology,Jun,349670.0,63663.0
Office Supplies,Jan,926621.0,167142.0
Technology,Aug,337485.0,58218.0
Technology,Oct,375487.0,62910.0
Technology,Jan,342547.0,63666.0
Office Supplies,Mar,886808.0,149396.0
Office Supplies,Aug,788845.0,143542.0
Office Supplies,Sep,847327.0,148001.0
Office Supplies,Oct,905780.0,157832.0
Furniture,Nov,295529.0,50692.0
Office Supplies,Nov,828409.0,143129.0
Technology,May,326712.0,55790.0
Furniture,Feb,245003.0,44681.0
Office Supplies,Apr,813763.0,144112.0
Furniture,Jan,289692.0,51919.0
Furniture,Jun,304364.0,51386.0
Technology,Nov,355799.0,63940.0
Technology,Mar,304249.0,53289.0
Technology,Feb,304275.0,51923.0
Furniture,Apr,337028.0,59682.0
Technology,Apr,330876.0,57719.0
Furniture,Dec,321690.0,58053.0
Office Supplies,May,893094.0,159187.0
Furniture,Jul,275990.0,48338.0
Furniture,May,320434.0,58766.0
