region,month_name,total_sales
South,Mar,187657.0
South,Jan,156321.0
East,Apr,256058.0
East,Nov,257163.0
Central,May,229580.0
East,Mar,240354.0
Central,Oct,199630.0
South,Nov,149953.0
Central,Apr,218839.0
South,Jul,127199.0
Central,Mar,244011.0
East,Jan,264340.0
West,Apr,248981.0
East,Sep,224032.0
South,Sep,165315.0
West,Aug,231681.0
Central,Nov,197693.0
South,Feb,179016.0
West,Mar,278116.0
South,Dec,190392.0
East,Feb,239990.0
West,Dec,305456.0
West,Sep,249512.0
Central,Sep,197655.0
South,Aug,168775.0
East,Jun,215324.0
West,Jan,306152.0
South,Apr,145175.0
Central,Dec,224768.0
West,Oct,286065.0
Central,Jun,205630.0
Central,Aug,188655.0
East,Oct,287591.0
West,Jun,248878.0
West,Jul,252122.0
West,Nov,260531.0
East,Dec,269253.0
South,Jun,154859.0
East,Jul,236003.0
East,May,240871.0
South,Oct,175165.0
Central,Jul,202243.0
Central,Jan,212642.0
East,Aug,259792.0
Central,Feb,203591.0
South,May,174679.0
West,May,245464.0
West,Feb,190393.0
