category,month,total_sales,total_profit
Furniture,Sep,166212.0,27124.0
Furniture,Oct,154486.0,28864.0
Furniture,Mar,185788.0,34234.0
Office Supplies,Feb,414324.0,73868.0
Technology,Jul,153181.0,27088.0
Office Supplies,Dec,485622.0,84751.0
Furniture,Aug,148169.0,26799.0
Office Supplies,Jul,387327.0,70799.0
Office Supplies,Jun,367995.0,66851.0
Technology,Sep,120214.0,21650.0
Technology,Dec,175792.0,30566.0
Technology,Jun,179574.0,32821.0
Office Supplies,Jan,449504.0,79638.0
Technology,Aug,149714.0,25772.0
Technology,Oct,187391.0,30497.0
Technology,Jan,168702.0,32155.0
Office Supplies,Mar,453175.0,75147.0
Office Supplies,Aug,406108.0,73529.0
Office Supplies,Sep,372505.0,63608.0
Office Supplies,Oct,452945.0,79161.0
Furniture,Nov,148632.0,24860.0
Office Supplies,Nov,389092.0,64910.0
Technology,May,147823.0,24462.0
Furniture,Feb,120034.0,22866.0
Office Supplies,Apr,385244.0,67859.0
Furniture,Jan,143568.0,25394.0
Furniture,Jun,112250.0,19572.0
Technology,Nov,172437.0,30074.0
Technology,Mar,138102.0,23937.0
Technology,Feb,133865.0,22290.0
Furniture,Apr,159219.0,28373.0
Technology,Apr,168497.0,28868.0
Furniture,Dec,145047.0,25813.0
Office Supplies,May,441815.0,79106.0
Furniture,Jul,121532.0,21649.0
Furniture,May,146711.0,28009.0
