region,month_name,total_sales
South,Mar,309584.0
South,Jan,271514.0
East,Apr,449905.0
East,Nov,444150.0
Central,May,383338.0
East,Mar,425400.0
Central,Oct,322071.0
South,Nov,235057.0
Central,Apr,358466.0
South,Jul,223235.0
Central,Mar,366245.0
East,Jan,429595.0
West,Apr,434973.0
East,Sep,422567.0
South,Sep,274185.0
West,Aug,418245.0
Central,Nov,357581.0
South,Feb,268542.0
West,Mar,439086.0
South,Dec,307673.0
East,Feb,376944.0
West,Dec,522265.0
West,Sep,407481.0
Central,Sep,323262.0
South,Aug,289561.0
East,Jun,361466.0
West,Jan,497330.0
South,Apr,241940.0
Central,Dec,371346.0
West,Oct,486776.0
Central,Jun,347096.0
Central,Aug,296476.0
East,Oct,475022.0
West,Jun,481050.0
West,Jul,426134.0
West,Nov,446652.0
East,Dec,442651.0
South,Jun,272332.0
East,Jul,425500.0
East,May,390720.0
South,Oct,278554.0
Central,Jul,372912.0
Central,Jan,362063.0
East,Aug,423005.0
Central,Feb,358223.0
South,May,275955.0
West,May,494558.0
West,Feb,362337.0
