segment,month_name,total_sales,total_profit
Corporate,Oct,244103.0,42410.0
Home Office,Jul,126883.0,22650.0
Consumer,Jul,329965.0,59605.0
Corporate,Mar,216688.0,36538.0
Consumer,Nov,317158.0,54094.0
Home Office,Aug,119959.0,20903.0
Consumer,Aug,370008.0,67909.0
Corporate,Aug,206898.0,36124.0
Home Office,Apr,121925.0,21004.0
Consumer,Jun,338039.0,61468.0
Consumer,May,358146.0,63300.0
Home Office,Sep,97319.0,15859.0
Corporate,Jul,193786.0,35555.0
Corporate,Dec,263785.0,46641.0
Corporate,May,235886.0,41921.0
Corporate,Apr,232520.0,40341.0
Home Office,May,127448.0,23566.0
Home Office,Jan,131928.0,24553.0
Home Office,Jun,103832.0,19300.0
Consumer,Sep,356570.0,60982.0
Home Office,Mar,149659.0,23699.0
Consumer,Apr,344802.0,61146.0
Home Office,Nov,136378.0,23938.0
Home Office,Oct,155597.0,27212.0
Consumer,Dec,389044.0,68796.0
Corporate,Nov,246910.0,40163.0
Corporate,Sep,196267.0,34277.0
Corporate,Feb,218570.0,36540.0
Home Office,Feb,111780.0,20001.0
Consumer,Mar,392520.0,69900.0
Consumer,Oct,381700.0,66424.0
Corporate,Jan,262050.0,45292.0
Consumer,Jan,333971.0,60273.0
Corporate,Jun,204846.0,36196.0
Home Office,Dec,137498.0,22422.0
Consumer,Feb,329358.0,61085.0
