region,month_name,total_sales
South,Mar,302635.0
South,Jan,266002.0
East,Apr,445965.0
East,Nov,434264.0
Central,May,380060.0
East,Mar,420584.0
Central,Oct,318989.0
South,Nov,230174.0
Central,Apr,353998.0
South,Jul,216936.0
Central,Mar,361933.0
East,Jan,427214.0
West,Apr,428602.0
East,Sep,404486.0
South,Sep,270765.0
West,Aug,409913.0
Central,Nov,352789.0
South,Feb,264215.0
West,Mar,431519.0
South,Dec,303657.0
East,Feb,374189.0
West,Dec,515506.0
West,Sep,401263.0
Central,Sep,320316.0
South,Aug,283085.0
East,Jun,346920.0
West,Jan,492660.0
South,Apr,238146.0
Central,Dec,367031.0
West,Oct,479682.0
Central,Jun,344311.0
Central,Aug,295161.0
East,Oct,471659.0
West,Jun,473589.0
West,Jul,422724.0
West,Nov,443398.0
East,Dec,434558.0
South,Jun,266604.0
East,Jul,421274.0
East,May,379748.0
South,Oct,271399.0
Central,Jul,365261.0
Central,Jan,360461.0
East,Aug,415857.0
Central,Feb,353015.0
South,May,272621.0
West,May,484969.0
West,Feb,356859.0
