category,month,total_sales,total_profit
Furniture,Sep,226146.0,39381.0
Furniture,Oct,195504.0,35839.0
Furniture,Mar,240388.0,43239.0
Office Supplies,Feb,563912.0,100324.0
Technology,Jul,206974.0,36836.0
Office Supplies,Dec,669440.0,118834.0
Furniture,Aug,199263.0,35546.0
Office Supplies,Jul,544488.0,98106.0
Office Supplies,Jun,497611.0,89586.0
Technology,Sep,174448.0,30511.0
Technology,Dec,230437.0,40183.0
Technology,Jun,236471.0,43754.0
Office Supplies,Jan,639990.0,115902.0
Technology,Aug,207839.0,36179.0
Technology,Oct,253202.0,42122.0
Technology,Jan,232848.0,43778.0
Office Supplies,Mar,613342.0,104056.0
Office Supplies,Aug,552593.0,101343.0
Office Supplies,Sep,563176.0,96201.0
Office Supplies,Oct,604819.0,103879.0
Furniture,Nov,195944.0,33405.0
Office Supplies,Nov,556717.0,95393.0
Technology,May,209745.0,35509.0
Furniture,Feb,167560.0,31657.0
Office Supplies,Apr,539911.0,96668.0
Furniture,Jan,189046.0,33301.0
Furniture,Jun,189759.0,34356.0
Technology,Nov,246273.0,43233.0
Technology,Mar,207667.0,36681.0
Technology,Feb,186969.0,30832.0
Furniture,Apr,224204.0,40434.0
Technology,Apr,219988.0,38168.0
Furniture,Dec,199356.0,35662.0
Office Supplies,May,578738.0,103710.0
Furniture,Jul,167339.0,30113.0
Furniture,May,201214.0,37849.0
