region,month_name,total_sales
South,Mar,302635.0
South,Jan,266942.0
East,Apr,446641.0
East,Nov,435298.0
Central,May,380060.0
East,Mar,421165.0
Central,Oct,319787.0
South,Nov,230282.0
Central,Apr,354146.0
South,Jul,217750.0
Central,Mar,362777.0
East,Jan,427214.0
West,Apr,428947.0
East,Sep,406522.0
South,Sep,271021.0
West,Aug,410656.0
Central,Nov,352789.0
South,Feb,264452.0
West,Mar,432999.0
South,Dec,304058.0
East,Feb,374267.0
West,Dec,515632.0
West,Sep,401623.0
Central,Sep,320316.0
South,Aug,283455.0
East,Jun,347794.0
West,Jan,492660.0
South,Apr,238806.0
Central,Dec,367031.0
West,Oct,479682.0
Central,Jun,344676.0
Central,Aug,295161.0
East,Oct,471659.0
West,Jun,474213.0
West,Jul,423203.0
West,Nov,443591.0
East,Dec,437215.0
South,Jun,267031.0
East,Jul,422517.0
East,May,380470.0
South,Oct,273104.0
Central,Jul,366167.0
Central,Jan,360461.0
East,Aug,416212.0
Central,Feb,353331.0
South,May,273151.0
West,May,486090.0
West,Feb,357600.0
