region,month_name,total_sales
South,Mar,309048.0
South,Jan,271326.0
East,Apr,449414.0
East,Nov,443739.0
Central,May,383162.0
East,Mar,423432.0
Central,Oct,322071.0
South,Nov,234466.0
Central,Apr,358016.0
South,Jul,222780.0
Central,Mar,364163.0
East,Jan,429262.0
West,Apr,434577.0
East,Sep,420233.0
South,Sep,273729.0
West,Aug,418245.0
Central,Nov,357435.0
South,Feb,268097.0
West,Mar,438686.0
South,Dec,305972.0
East,Feb,376944.0
West,Dec,521691.0
West,Sep,407481.0
Central,Sep,323262.0
South,Aug,289150.0
East,Jun,360881.0
West,Jan,497330.0
South,Apr,241074.0
Central,Dec,370427.0
West,Oct,486070.0
Central,Jun,347096.0
Central,Aug,296157.0
East,Oct,474237.0
West,Jun,479976.0
West,Jul,426134.0
West,Nov,446652.0
East,Dec,440732.0
South,Jun,272332.0
East,Jul,425500.0
East,May,389274.0
South,Oct,278554.0
Central,Jul,372388.0
Central,Jan,361786.0
East,Aug,423005.0
Central,Feb,357861.0
South,May,275955.0
West,May,494389.0
West,Feb,362251.0
