category,month,total_sales,total_profit
Furniture,Sep,162623.0,26692.0
Furniture,Oct,152480.0,28505.0
Furniture,Mar,182333.0,33591.0
Office Supplies,Feb,406680.0,72557.0
Technology,Jul,150603.0,26642.0
Office Supplies,Dec,472250.0,81983.0
Furniture,Aug,146099.0,26338.0
Office Supplies,Jul,377967.0,69534.0
Office Supplies,Jun,361635.0,65805.0
Technology,Sep,118963.0,21472.0
Technology,Dec,174686.0,30391.0
Technology,Jun,168023.0,30846.0
Office Supplies,Jan,438164.0,77040.0
Technology,Aug,148114.0,25538.0
Technology,Oct,183480.0,29831.0
Technology,Jan,154731.0,28553.0
Office Supplies,Mar,439960.0,72839.0
Office Supplies,Aug,399715.0,72384.0
Office Supplies,Sep,363908.0,62339.0
Office Supplies,Oct,443665.0,77400.0
Furniture,Nov,145161.0,24351.0
Office Supplies,Nov,384167.0,64110.0
Technology,May,145742.0,24147.0
Furniture,Feb,118203.0,22545.0
Office Supplies,Apr,377474.0,66477.0
Furniture,Jan,133385.0,24192.0
Furniture,Jun,110158.0,19217.0
Technology,Nov,170199.0,29549.0
Technology,Mar,133901.0,23360.0
Technology,Feb,131880.0,21946.0
Furniture,Apr,155226.0,27582.0
Technology,Apr,166154.0,28374.0
Furniture,Dec,141953.0,25197.0
Office Supplies,May,434741.0,77815.0
Furniture,Jul,119492.0,21209.0
Furniture,May,139326.0,26454.0
