region,month_name,total_sales
South,Mar,187341.0
South,Jan,156321.0
East,Apr,255506.0
East,Nov,256602.0
Central,May,229356.0
East,Mar,239937.0
Central,Oct,199334.0
South,Nov,149699.0
Central,Apr,218839.0
South,Jul,127199.0
Central,Mar,242549.0
East,Jan,264218.0
West,Apr,247346.0
East,Sep,223968.0
South,Sep,164926.0
West,Aug,231253.0
Central,Nov,197590.0
South,Feb,178649.0
West,Mar,277428.0
South,Dec,189924.0
East,Feb,239875.0
West,Dec,304141.0
West,Sep,248868.0
Central,Sep,196801.0
South,Aug,168775.0
East,Jun,214929.0
West,Jan,305802.0
South,Apr,144510.0
Central,Dec,224768.0
West,Oct,285669.0
Central,Jun,205630.0
Central,Aug,188191.0
East,Oct,287078.0
West,Jun,248878.0
West,Jul,250386.0
West,Nov,260193.0
East,Dec,268920.0
South,Jun,154859.0
East,Jul,234559.0
East,May,240750.0
South,Oct,174871.0
Central,Jul,202243.0
Central,Jan,211736.0
East,Aug,259497.0
Central,Feb,203486.0
South,May,174002.0
West,May,245153.0
West,Feb,189582.0
