region,month_name,total_sales
South,Mar,183894.0
South,Jan,151160.0
East,Apr,240105.0
East,Nov,246486.0
Central,May,218641.0
East,Mar,230291.0
Central,Oct,194079.0
South,Nov,142592.0
Central,Apr,202492.0
South,Jul,121583.0
Central,Mar,226541.0
East,Jan,246713.0
West,Apr,235650.0
East,Sep,216422.0
South,Sep,158141.0
West,Aug,218741.0
Central,Nov,191444.0
South,Feb,175108.0
West,Mar,258221.0
South,Dec,169660.0
East,Feb,227883.0
West,Dec,294949.0
West,Sep,239365.0
Central,Sep,181570.0
South,Aug,164230.0
East,Jun,206859.0
West,Jan,283540.0
South,Apr,140981.0
Central,Dec,218518.0
West,Oct,276790.0
Central,Jun,184828.0
Central,Aug,183534.0
East,Oct,277902.0
West,Jun,233309.0
West,Jul,240162.0
West,Nov,251980.0
East,Dec,256498.0
South,Jun,149423.0
East,Jul,214201.0
East,May,233683.0
South,Oct,170695.0
Central,Jul,193524.0
Central,Jan,192451.0
East,Aug,249134.0
Central,Feb,195221.0
South,May,168381.0
West,May,233179.0
West,Feb,183652.0
