segment,month_name,total_sales,total_profit
Corporate,Oct,464981.0,81063.0
Home Office,Jul,306121.0,52843.0
Consumer,Jul,691683.0,121537.0
Corporate,Mar,457034.0,77405.0
Consumer,Nov,686434.0,119489.0
Home Office,Aug,238832.0,40856.0
Consumer,Aug,745536.0,136736.0
Corporate,Aug,405725.0,71580.0
Home Office,Apr,241882.0,43180.0
Consumer,Jun,746510.0,131653.0
Consumer,May,758894.0,133999.0
Home Office,Sep,228559.0,38555.0
Corporate,Jul,415223.0,74313.0
Corporate,Dec,522365.0,95478.0
Corporate,May,446387.0,78464.0
Corporate,Apr,463772.0,79226.0
Home Office,May,288051.0,52732.0
Home Office,Jan,290856.0,52786.0
Home Office,Jun,247804.0,44487.0
Consumer,Sep,749845.0,130456.0
Home Office,Mar,285108.0,47293.0
Consumer,Apr,745689.0,133447.0
Home Office,Nov,266795.0,46403.0
Home Office,Oct,285616.0,50160.0
Consumer,Dec,809064.0,142619.0
Corporate,Nov,489994.0,85564.0
Corporate,Sep,393353.0,69076.0
Corporate,Feb,419085.0,71891.0
Home Office,Feb,242423.0,42803.0
Consumer,Mar,761923.0,132523.0
Consumer,Oct,768986.0,133776.0
Corporate,Jan,492439.0,86881.0
Consumer,Jan,746420.0,137363.0
Corporate,Jun,421599.0,75859.0
Home Office,Dec,271982.0,45866.0
Consumer,Feb,668384.0,118798.0
