state,total_sales,total_customers
Alabama,71505.0,26
Arizona,300058.0,71
Arkansas,65212.0,7
California,2234828.0,539
Colorado,253303.0,66
Connecticut,102140.0,29
Delaware,85942.0,21
District of Columbia,5512.0,1
Florida,435832.0,98
Georgia,132139.0,41
Illinois,511518.0,125
Indiana,139651.0,37
Iowa,15116.0,7
Kansas,34823.0,3
Kentucky,274259.0,56
Louisiana,55745.0,19
Maryland,29268.0,9
Massachusetts,132856.0,34
Michigan,212767.0,54
Minnesota,188720.0,43
Mississippi,73887.0,17
Missouri,69861.0,21
Nebraska,3358.0,3
Nevada,14941.0,3
New Hampshire,25100.0,5
New Jersey,174557.0,41
New Mexico,20618.0,13
New York,1080386.0,272
North Carolina,340996.0,98
Ohio,537856.0,138
Oklahoma,42395.0,9
Oregon,43199.0,9
Pennsylvania,556696.0,148
Rhode Island,58038.0,13
South Dakota,457.0,1
Tennessee,162735.0,39
Texas,1108867.0,250
Utah,56845.0,18
Virginia,232350.0,47
Washington,496324.0,129
Wisconsin,72311.0,26
