region,month_name,total_sales
South,Mar,300989.0
South,Jan,264843.0
East,Apr,443951.0
East,Nov,432673.0
Central,May,376589.0
East,Mar,419179.0
Central,Oct,317897.0
South,Nov,228513.0
Central,Apr,350702.0
South,Jul,216062.0
Central,Mar,360193.0
East,Jan,425250.0
West,Apr,426342.0
East,Sep,400249.0
South,Sep,270278.0
West,Aug,407567.0
Central,Nov,350448.0
South,Feb,263199.0
West,Mar,428757.0
South,Dec,302735.0
East,Feb,370615.0
West,Dec,512356.0
West,Sep,397853.0
Central,Sep,318524.0
South,Aug,282857.0
East,Jun,345630.0
West,Jan,490570.0
South,Apr,237420.0
Central,Dec,361040.0
West,Oct,469327.0
Central,Jun,342168.0
Central,Aug,293911.0
East,Oct,469360.0
West,Jun,471447.0
West,Jul,419142.0
West,Nov,440172.0
East,Dec,432242.0
South,Jun,265140.0
East,Jul,419920.0
East,May,374033.0
South,Oct,270079.0
Central,Jul,364078.0
Central,Jan,359855.0
East,Aug,413634.0
Central,Feb,350890.0
South,May,270244.0
West,May,482482.0
West,Feb,354743.0
