state,total_sales,total_customers
Alabama,62413.0,16
Arizona,275491.0,42
Arkansas,53913.0,3
California,1960890.0,313
Colorado,233947.0,41
Connecticut,77251.0,11
Delaware,73135.0,13
District of Columbia,5512.0,1
Florida,403060.0,68
Georgia,119230.0,25
Illinois,434145.0,70
Indiana,123627.0,20
Iowa,12972.0,4
Kansas,34823.0,3
Kentucky,240169.0,32
Louisiana,49279.0,12
Maryland,23776.0,4
Massachusetts,124600.0,22
Michigan,192934.0,27
Minnesota,171272.0,24
Mississippi,60972.0,10
Missouri,67265.0,15
Nevada,9790.0,1
New Hampshire,22321.0,3
New Jersey,161410.0,23
New Mexico,8809.0,4
New York,972845.0,157
North Carolina,265924.0,50
Ohio,491061.0,87
Oklahoma,42395.0,9
Oregon,41863.0,7
Pennsylvania,503781.0,89
Rhode Island,50746.0,6
South Dakota,457.0,1
Tennessee,149695.0,21
Texas,972352.0,144
Utah,45281.0,9
Virginia,211793.0,28
Washington,427033.0,75
Wisconsin,51409.0,11
