region,month_name,total_sales
South,Mar,207499.0
South,Jan,183347.0
East,Apr,294155.0
East,Nov,300659.0
Central,May,248125.0
East,Mar,273606.0
Central,Oct,225648.0
South,Nov,162357.0
Central,Apr,242066.0
South,Jul,135571.0
Central,Mar,277296.0
East,Jan,288617.0
West,Apr,282587.0
East,Sep,265254.0
South,Sep,184646.0
West,Aug,269548.0
Central,Nov,240734.0
South,Feb,198861.0
West,Mar,302996.0
South,Dec,205152.0
East,Feb,263474.0
West,Dec,349571.0
West,Sep,278384.0
Central,Sep,235486.0
South,Aug,185969.0
East,Jun,239840.0
West,Jan,342866.0
South,Apr,165295.0
Central,Dec,248066.0
West,Oct,311715.0
Central,Jun,229454.0
Central,Aug,207011.0
East,Oct,321123.0
West,Jun,279934.0
West,Jul,286236.0
West,Nov,295184.0
East,Dec,296444.0
South,Jun,174613.0
East,Jul,270953.0
East,May,263798.0
South,Oct,195039.0
Central,Jul,226041.0
Central,Jan,247054.0
East,Aug,297167.0
Central,Feb,230011.0
South,May,185986.0
West,May,291788.0
West,Feb,226095.0
