state,total_sales,total_customers
Alabama,70350.0,24
Arizona,296119.0,64
Arkansas,64822.0,6
California,2170154.0,486
Colorado,250076.0,63
Connecticut,100504.0,26
Delaware,85565.0,20
District of Columbia,5512.0,1
Florida,429588.0,93
Georgia,130549.0,39
Illinois,471565.0,113
Indiana,135774.0,32
Iowa,15116.0,7
Kansas,34823.0,3
Kentucky,271864.0,53
Louisiana,55745.0,19
Maryland,28287.0,8
Massachusetts,131926.0,32
Michigan,206935.0,48
Minnesota,185071.0,39
Mississippi,70796.0,15
Missouri,69861.0,21
Nebraska,3358.0,3
Nevada,14941.0,3
New Hampshire,25100.0,5
New Jersey,171225.0,37
New Mexico,17540.0,11
New York,1066615.0,255
North Carolina,336268.0,90
Ohio,528284.0,127
Oklahoma,42395.0,9
Oregon,43199.0,9
Pennsylvania,545054.0,135
Rhode Island,58038.0,13
South Dakota,457.0,1
Tennessee,160109.0,35
Texas,1097686.0,237
Utah,53749.0,15
Virginia,231837.0,44
Washington,490809.0,122
Wisconsin,58853.0,22
