region,month_name,total_sales
South,Mar,197318.0
South,Jan,175226.0
East,Apr,276384.0
East,Nov,275213.0
Central,May,240811.0
East,Mar,257073.0
Central,Oct,210635.0
South,Nov,155137.0
Central,Apr,232296.0
South,Jul,131230.0
Central,Mar,257870.0
East,Jan,276590.0
West,Apr,267817.0
East,Sep,239861.0
South,Sep,169560.0
West,Aug,254048.0
Central,Nov,227842.0
South,Feb,184629.0
West,Mar,288870.0
South,Dec,199083.0
East,Feb,253041.0
West,Dec,325920.0
West,Sep,261723.0
Central,Sep,212818.0
South,Aug,176832.0
East,Jun,224824.0
West,Jan,322764.0
South,Apr,153165.0
Central,Dec,232296.0
West,Oct,300843.0
Central,Jun,215059.0
Central,Aug,196255.0
East,Oct,310539.0
West,Jun,267234.0
West,Jul,269132.0
West,Nov,269689.0
East,Dec,288355.0
South,Jun,167637.0
East,Jul,252443.0
East,May,253748.0
South,Oct,179441.0
Central,Jul,211441.0
Central,Jan,230018.0
East,Aug,270718.0
Central,Feb,213690.0
South,May,178656.0
West,May,269952.0
West,Feb,207337.0
