category,month,total_sales,total_profit
Furniture,Sep,308790.0,53582.0
Furniture,Oct,277353.0,50686.0
Furniture,Mar,340132.0,59060.0
Office Supplies,Feb,810458.0,143092.0
Technology,Jul,316218.0,56532.0
Office Supplies,Dec,975036.0,171683.0
Furniture,Aug,293593.0,52634.0
Office Supplies,Jul,845153.0,147968.0
Office Supplies,Jun,797230.0,142379.0
Technology,Sep,255861.0,44416.0
Technology,Dec,332031.0,58441.0
Technology,Jun,347311.0,63224.0
Office Supplies,Jan,920718.0,165876.0
Technology,Aug,335558.0,57964.0
Technology,Oct,373207.0,62424.0
Technology,Jan,341620.0,63542.0
Office Supplies,Mar,882005.0,148373.0
Office Supplies,Aug,782604.0,142322.0
Office Supplies,Sep,841759.0,147113.0
Office Supplies,Oct,898165.0,156707.0
Furniture,Nov,293105.0,50320.0
Office Supplies,Nov,820764.0,141641.0
Technology,May,323452.0,55279.0
Furniture,Feb,242928.0,44227.0
Office Supplies,Apr,808579.0,143076.0
Furniture,Jan,287582.0,51411.0
Furniture,Jun,292570.0,49908.0
Technology,Nov,350489.0,63136.0
Technology,Mar,302836.0,53084.0
Technology,Feb,302262.0,51646.0
Furniture,Apr,333929.0,58974.0
Technology,Apr,329338.0,57483.0
Furniture,Dec,320973.0,57943.0
Office Supplies,May,884134.0,157292.0
Furniture,Jul,273719.0,47833.0
Furniture,May,317651.0,58371.0
