region,month_name,total_sales
South,Mar,204179.0
South,Jan,179579.0
East,Apr,285874.0
East,Nov,296725.0
Central,May,244764.0
East,Mar,267044.0
Central,Oct,221321.0
South,Nov,159263.0
Central,Apr,239223.0
South,Jul,133863.0
Central,Mar,263950.0
East,Jan,285541.0
West,Apr,275412.0
East,Sep,260002.0
South,Sep,181001.0
West,Aug,265165.0
Central,Nov,237560.0
South,Feb,186926.0
West,Mar,296790.0
South,Dec,202257.0
East,Feb,259159.0
West,Dec,343146.0
West,Sep,272560.0
Central,Sep,228551.0
South,Aug,181546.0
East,Jun,231294.0
West,Jan,337157.0
South,Apr,159111.0
Central,Dec,243952.0
West,Oct,307891.0
Central,Jun,220998.0
Central,Aug,203315.0
East,Oct,314068.0
West,Jun,275907.0
West,Jul,282577.0
West,Nov,281917.0
East,Dec,294822.0
South,Jun,169445.0
East,Jul,266602.0
East,May,259306.0
South,Oct,192483.0
Central,Jul,218916.0
Central,Jan,243911.0
East,Aug,276663.0
Central,Feb,227696.0
South,May,184232.0
West,May,283193.0
West,Feb,217563.0
